id_venta,fecha,cliente,ciudad,producto,categoria,cantidad,precio_unitario,total_venta,metodo_pago
12466,2024-02-15,Jerónimo Rolando Vilaplana Pedro,León,Impresora,Periféricos,3,1804.62,5413.86,Tarjeta
12467,2024-04-23,Florentino Barros Andreu,Ceuta,Monitor,Tecnología,5,1264.76,6323.8,PayPal
12468,2024-08-11,Nicodemo Cristian Castillo Cerro,Madrid,Auriculares,Oficina,10,1850.51,18505.1,Transferencia
12469,2024-03-30,Sara Robledo-Daza,Baleares,Memoria RAM,Periféricos,3,1674.22,5022.66,Transferencia
12470,2024-03-31,Moreno Alberto Aliaga Solera,Cáceres,Mouse,Tecnología,7,382.59,2678.13,Tarjeta
12471,2024-03-20,Martin Segismundo Torres Tejera,Albacete,Disco SSD,Periféricos,2,1947.49,3894.98,Tarjeta
12472,2024-03-15,Pía Gordillo Duque,Navarra,Memoria RAM,Oficina,7,1594.25,11159.75,Transferencia
12473,2023-01-31,Petrona Domínguez Pallarès,Teruel,Disco SSD,Accesorios,9,2092.11,18828.99,Transferencia
12474,2023-05-17,Alcides Mate Castellanos,La Coruña,Mouse,Oficina,7,1777.07,12439.49,Transferencia
12475,2023-10-23,Custodio Sanjuan Portero,Baleares,Laptop,Tecnología,9,1200.44,10803.96,PayPal
12476,2023-07-30,Edmundo Vila-Alcaraz,Barcelona,Laptop,Oficina,8,1927.22,15417.76,Transferencia
12477,2024-01-22,Felipe Quesada Pedro,Girona,Impresora,Tecnología,4,1109.99,4439.96,PayPal
12478,2024-06-23,Sancho Camacho Álamo,Sevilla,Monitor,Accesorios,1,1133.01,1133.01,PayPal
12479,2025-02-02,María Carmen de Camino,Cuenca,Monitor,Accesorios,4,479.03,1916.12,PayPal
12480,2023-04-06,Macaria Antúnez Amador,Baleares,Memoria RAM,Accesorios,10,1543.09,15430.9,Efectivo
12481,2023-01-25,Delfina Sanabria,Guipúzcoa,Tablet,Periféricos,1,1360.59,1360.59,Efectivo
12482,2025-02-02,Rómulo Rosell Valencia,La Rioja,Webcam,Oficina,3,1635.1,4905.3,PayPal
12483,2023-02-20,África Téllez Aguilar,Ávila,Mouse,Periféricos,10,1640.19,16401.9,PayPal
12484,2024-08-09,Rodolfo Moya Ramirez,Badajoz,Disco SSD,Periféricos,5,1106.05,5530.25,Efectivo
12485,2023-02-08,Mariano Llabrés,Albacete,Tablet,Accesorios,5,2247.63,11238.15,Transferencia
12486,2024-02-28,Claudio Cabezas Sánchez,Sevilla,Disco SSD,Oficina,4,2246.65,8986.6,Tarjeta
12487,2023-08-24,Fabio Montalbán-Chico,Melilla,Monitor,Tecnología,6,891.84,5351.04,Efectivo
12488,2023-12-09,María Jesús Losada-Pablo,Jaén,Disco SSD,Accesorios,2,1673.43,3346.86,Efectivo
12489,2024-10-24,Natanael del Bayona,Segovia,Impresora,Oficina,10,238.92,2389.2,Efectivo
12490,2023-03-12,María Cristina Eva María Nogués Carbajo,Pontevedra,Laptop,Oficina,5,635.73,3178.65,Transferencia
12491,2024-09-08,Paula Moliner-Salinas,Almería,Disco SSD,Accesorios,8,1804.85,14438.8,PayPal
12492,2023-01-18,Rosalía Sobrino,Lleida,Auriculares,Periféricos,3,2271.82,6815.46,Tarjeta
12493,2023-07-12,Águeda Aznar-Mur,Lleida,Impresora,Tecnología,3,2334.16,7002.48,PayPal
12494,2023-09-02,Luna Valdés-Alvarez,Zaragoza,Teclado,Accesorios,1,1484.2,1484.2,PayPal
12495,2023-01-27,Ricardo Rosell,Girona,Teclado,Accesorios,9,1997.46,17977.14,PayPal
12496,2023-10-26,Josefina Jurado Frías,Málaga,Disco SSD,Accesorios,2,1302.56,2605.12,Tarjeta
12497,2023-07-11,Maribel Castrillo Vallejo,La Rioja,Disco SSD,Tecnología,3,418.22,1254.66,Tarjeta
12498,2025-01-19,Yésica Valero Gárate,Barcelona,Webcam,Accesorios,10,1325.32,13253.2,Transferencia
12499,2024-08-05,Bernabé Merino Alemany,Lugo,Mouse,Oficina,7,2465.19,17256.33,PayPal
12500,2023-02-08,Mamen Hoyos Peláez,Lugo,Mouse,Tecnología,4,908.1,3632.4,Transferencia
12501,2023-08-14,Sigfrido Herranz Jimenez,Palencia,Tablet,Tecnología,4,1323.78,5295.12,Transferencia
12502,2024-10-15,Herminia Ariel Palomo Ayala,Cáceres,Impresora,Tecnología,6,852.87,5117.22,PayPal
12503,2024-03-18,Carmela Pla,Almería,Laptop,Accesorios,5,97.01,485.05,Efectivo
12504,2025-04-23,Paulina Azcona,Ourense,Tablet,Accesorios,8,1385.7,11085.6,Tarjeta
12505,2024-02-26,Melchor Gimeno,Ávila,Impresora,Oficina,7,582.96,4080.72,Efectivo
12506,2023-11-04,Fidel Alarcón Quiroga,Valencia,Impresora,Accesorios,3,234.85,704.55,Efectivo
12507,2024-08-03,Camila Roura-Díez,Ávila,Tablet,Accesorios,8,1505.83,12046.64,PayPal
12508,2023-10-30,Jacobo Rubio Santana,Zamora,Monitor,Periféricos,3,385.62,1156.86,Tarjeta
12509,2024-12-14,Rufina Fajardo Mendoza,Teruel,Tablet,Oficina,6,404.5,2427.0,PayPal
12510,2024-06-06,Lupe Niño Gordillo,Barcelona,Teclado,Oficina,4,2220.94,8883.76,Transferencia
12511,2023-04-13,Fabricio Patiño-Sala,Málaga,Laptop,Oficina,5,2407.03,12035.15,PayPal
12512,2024-04-08,Primitivo Giralt Quero,Ávila,Webcam,Oficina,7,1261.05,8827.35,PayPal
12513,2023-03-16,Jose Ignacio Guerrero Feijoo,Badajoz,Teclado,Tecnología,4,394.23,1576.92,Tarjeta
12514,2024-12-22,Fidel Nevado Nogueira,Barcelona,Tablet,Oficina,5,1651.85,8259.25,Tarjeta
12515,2023-12-12,Clara Arellano Diaz,León,Mouse,Accesorios,1,1936.11,1936.11,Efectivo
12516,2025-02-15,Brígida Petrona Romero Lloret,Segovia,Auriculares,Accesorios,8,2493.44,19947.52,Tarjeta
12517,2023-08-23,Milagros Montserrat-Ariño,Zaragoza,Mouse,Tecnología,7,1254.66,8782.62,Efectivo
12518,2023-05-11,Ciro Cáceres Galán,Zamora,Laptop,Oficina,8,1575.33,12602.64,Efectivo
12519,2025-04-19,Bibiana Asenjo-Núñez,Baleares,Auriculares,Periféricos,2,1335.68,2671.36,Transferencia
12520,2025-03-05,Sigfrido Baños-Briones,Ceuta,Mouse,Periféricos,2,2314.66,4629.32,Transferencia
12521,2023-03-10,Irene Guijarro Avilés,Castellón,Teclado,Accesorios,1,884.55,884.55,Transferencia
12522,2023-06-01,Xavier Solís Reyes,Murcia,Tablet,Accesorios,2,2193.82,4387.64,Efectivo
12523,2024-03-18,Luis Costa Borrás,La Rioja,Webcam,Tecnología,4,1306.1,5224.4,Tarjeta
12524,2025-01-21,Alcides Adadia-Neira,Asturias,Mouse,Accesorios,5,1871.14,9355.7,Tarjeta
12525,2023-03-05,Jerónimo Ayuso Múñiz,Zamora,Disco SSD,Accesorios,4,976.62,3906.48,Tarjeta
12526,2023-07-14,Florencio Serrano Varela,Guadalajara,Disco SSD,Tecnología,1,1516.87,1516.87,Transferencia
12527,2025-01-30,Malena Garrido Gonzalez,Vizcaya,Laptop,Periféricos,8,218.28,1746.24,Efectivo
12528,2024-07-31,Quique Goñi,Huelva,Webcam,Accesorios,10,1926.35,19263.5,Transferencia
12529,2023-03-27,Óscar Díaz Llopis,Santa Cruz de Tenerife,Impresora,Accesorios,4,2027.37,8109.48,PayPal
12530,2023-05-22,Custodia Gonzalez,Navarra,Memoria RAM,Tecnología,8,2464.06,19712.48,Tarjeta
12531,2024-09-10,Angelina del Cabrero,Málaga,Tablet,Periféricos,3,1866.75,5600.25,Efectivo
12532,2023-02-13,Eusebia Valls Bauzà,Ávila,Auriculares,Oficina,1,1964.24,1964.24,PayPal
12533,2025-02-17,Concepción Laguna Carretero,Badajoz,Disco SSD,Accesorios,2,2215.24,4430.48,PayPal
12534,2024-05-29,Dimas Samper Briones,Melilla,Mouse,Oficina,8,1952.63,15621.04,Efectivo
12535,2023-05-11,Ana Sofía Grande Alfaro,Córdoba,Mouse,Tecnología,8,893.59,7148.72,PayPal
12536,2024-09-09,Viviana Mir-Escudero,Soria,Disco SSD,Oficina,6,2267.54,13605.24,Tarjeta
12537,2023-08-09,Reyes Fabra-Ribas,Las Palmas,Webcam,Oficina,2,1822.41,3644.82,Transferencia
12538,2024-08-13,Wilfredo Fabregat Codina,Vizcaya,Disco SSD,Periféricos,7,417.17,2920.19,Efectivo
12539,2023-09-23,Antonio del Crespo,Cádiz,Teclado,Accesorios,2,1953.77,3907.54,Transferencia
12540,2023-11-12,Noelia Gallardo Albero,Cádiz,Mouse,Periféricos,10,250.34,2503.4,Tarjeta
12541,2023-09-08,Omar Sánchez Pazos,Teruel,Teclado,Accesorios,4,46.43,185.72,Tarjeta
12542,2024-12-10,Arcelia Gabaldón Corbacho,Ciudad,Webcam,Oficina,8,791.99,6335.92,PayPal
12543,2025-04-23,Evelia Gordillo Salmerón,Segovia,Memoria RAM,Oficina,9,1120.69,10086.21,PayPal
12544,2024-07-16,Vito Iglesia Mur,Córdoba,Memoria RAM,Periféricos,6,994.6,5967.6,PayPal
12545,2024-10-05,Concha Segarra Fuente,Ávila,Mouse,Accesorios,6,462.17,2773.02,PayPal
12546,2023-05-17,Marina Gámez,Navarra,Impresora,Periféricos,8,1362.96,10903.68,Tarjeta
12547,2023-08-05,Nicodemo Baquero,Vizcaya,Impresora,Tecnología,7,1041.05,7287.35,Efectivo
12548,2024-08-14,Reyes Manso Álamo,Teruel,Laptop,Periféricos,9,835.57,7520.13,Efectivo
12549,2024-02-26,Amanda de Miguel,Málaga,Monitor,Oficina,5,2377.5,11887.5,PayPal
12550,2024-05-07,Eulalia Bonet-Casanova,Salamanca,Auriculares,Periféricos,1,489.38,489.38,Efectivo
12551,2023-07-20,Piedad Pazos,Palencia,Laptop,Oficina,7,767.22,5370.54,Efectivo
12552,2024-06-23,Josefa de Llamas,Navarra,Mouse,Oficina,7,647.71,4533.97,Transferencia
12553,2024-10-10,Juan Antonio Rincón Álvaro,La Rioja,Memoria RAM,Tecnología,7,128.77,901.39,Transferencia
12554,2023-05-08,Dionisio Rosado Calvo,Lugo,Auriculares,Accesorios,9,1432.21,12889.89,PayPal
12555,2024-07-12,Nando Exposito,Cantabria,Teclado,Oficina,4,988.05,3952.2,PayPal
12556,2024-12-28,Lalo Ramos Moraleda,Badajoz,Monitor,Accesorios,3,750.36,2251.08,Tarjeta
12557,2023-02-13,Áurea Rosario Arco Corral,Burgos,Webcam,Accesorios,10,85.8,858.0,Tarjeta
12558,2023-04-21,Jose Ramón Carmelo Montenegro Expósito,La Rioja,Teclado,Oficina,6,164.68,988.08,Transferencia
12559,2024-08-28,Fortunata Conesa Mosquera,Cuenca,Laptop,Oficina,10,590.08,5900.8,Tarjeta
12560,2023-08-22,Juan Ávila Blázquez,Murcia,Memoria RAM,Tecnología,2,1233.71,2467.42,Tarjeta
12561,2023-11-12,Pili Morán Becerra,Valencia,Impresora,Oficina,7,1780.18,12461.26,Tarjeta
12562,2024-05-08,Valentina Vendrell Pablo,Soria,Memoria RAM,Oficina,3,916.95,2750.85,Transferencia
12563,2024-10-25,Quique Báez Bayona,Zamora,Monitor,Accesorios,5,1398.18,6990.9,Tarjeta
12564,2024-06-19,Miguela Fortuny Franch,Vizcaya,Webcam,Oficina,1,140.23,140.23,Tarjeta
12565,2024-04-22,Jordi Tena Seguí,Zamora,Monitor,Accesorios,6,1489.84,8939.04,Efectivo
12566,2024-10-27,Rosaura de Sevillano,Sevilla,Teclado,Accesorios,7,2262.08,15834.56,Efectivo
12567,2025-04-17,Carmelo Verdejo-Leiva,Castellón,Monitor,Periféricos,9,252.01,2268.09,PayPal
12568,2025-03-17,Felicia Gallardo Ferrán,Teruel,Impresora,Oficina,5,452.51,2262.55,PayPal
12569,2023-07-17,Fabián Vallés Prado,Baleares,Memoria RAM,Periféricos,7,2031.88,14223.16,Tarjeta
12570,2023-10-31,Estrella Hierro,Cantabria,Teclado,Tecnología,1,66.25,66.25,Transferencia
12571,2023-04-06,Priscila Rius Quevedo,Pontevedra,Teclado,Tecnología,2,2298.1,4596.2,Efectivo
12572,2024-10-26,Paca Gargallo Prada,León,Teclado,Periféricos,10,2451.28,24512.8,PayPal
12573,2025-03-30,Espiridión Estevez Adán,Huelva,Memoria RAM,Periféricos,2,2444.86,4889.72,PayPal
12574,2024-02-20,Duilio Villalba Juan,Segovia,Mouse,Oficina,2,177.4,354.8,Tarjeta
12575,2023-09-27,Basilio del Conesa,Soria,Disco SSD,Periféricos,4,1410.87,5643.48,Transferencia
12576,2024-07-16,Ruth Anglada-Oliver,León,Monitor,Accesorios,8,888.76,7110.08,Tarjeta
12577,2023-08-19,Alfonso Cabanillas Noguera,Guadalajara,Teclado,Periféricos,7,833.57,5834.99,PayPal
12578,2023-11-05,Etelvina Corbacho-Nebot,Cádiz,Mouse,Accesorios,6,639.66,3837.96,Transferencia
12579,2023-05-09,Victoriano Cabañas Falcó,Badajoz,Memoria RAM,Accesorios,7,1941.12,13587.84,Efectivo
12580,2025-01-30,José María Olmo Arellano,Cáceres,Laptop,Tecnología,9,78.14,703.26,PayPal
12581,2023-04-11,Valero Paniagua Domingo,Zaragoza,Webcam,Accesorios,6,262.52,1575.12,Transferencia
12582,2025-01-30,Marc Iker Verdejo Ayllón,Almería,Teclado,Accesorios,7,1288.91,9022.37,Efectivo
12583,2024-11-18,Rosenda Anastasia Noguera Gárate,Zamora,Disco SSD,Periféricos,7,1694.47,11861.29,Efectivo
12584,2024-07-25,Leoncio Quirino Arnau Peña,La Rioja,Teclado,Tecnología,7,553.53,3874.71,PayPal
12585,2024-03-29,Emiliano Calvo-Batlle,Huelva,Impresora,Periféricos,9,534.94,4814.46,Efectivo
12586,2023-03-23,Samu Pla Briones,Málaga,Laptop,Oficina,9,1496.84,13471.56,PayPal
12587,2023-10-09,Jose Luis Prada Asensio,Segovia,Auriculares,Oficina,2,835.97,1671.94,PayPal
12588,2024-01-27,Jesús Lloret Alcántara,Valencia,Tablet,Accesorios,4,1828.32,7313.28,Transferencia
12589,2023-01-22,Apolinar Salinas,Soria,Disco SSD,Oficina,6,409.74,2458.44,Transferencia
12590,2024-12-18,Francisco Castañeda Bru,Almería,Webcam,Periféricos,9,1988.66,17897.94,PayPal
12591,2023-06-11,Amanda Cantero Prieto,Jaén,Teclado,Periféricos,10,207.0,2070.0,Efectivo
12592,2023-07-08,Sancho Gibert Vera,Melilla,Laptop,Oficina,3,38.0,114.0,PayPal
12593,2023-10-24,Custodia Fernández Belmonte,Segovia,Memoria RAM,Accesorios,8,773.47,6187.76,PayPal
12594,2023-07-30,Charo Jódar Enríquez,Ávila,Monitor,Tecnología,3,2463.17,7389.51,Tarjeta
12595,2024-07-08,Silvia Arribas Nieto,Granada,Auriculares,Tecnología,7,41.52,290.64,Tarjeta
12596,2023-03-26,Soledad Jáuregui Vigil,Castellón,Laptop,Oficina,6,1071.53,6429.18,Tarjeta
12597,2023-02-14,Vera Diez Badía,Ourense,Teclado,Oficina,6,1172.81,7036.86,Efectivo
12598,2024-10-21,Samanta Osorio-Bustamante,Palencia,Impresora,Periféricos,4,1280.41,5121.64,PayPal
12599,2024-06-16,Eladio Rozas,Melilla,Monitor,Tecnología,1,2476.98,2476.98,Transferencia
12600,2023-11-25,Artemio Mascaró Villaverde,Ceuta,Teclado,Tecnología,6,2356.78,14140.68,Transferencia
12601,2023-08-16,Julieta Vicente Durán,Cáceres,Auriculares,Periféricos,8,1828.45,14627.6,Efectivo
12602,2024-01-12,Jenny Alvarez-Iglesias,Toledo,Tablet,Accesorios,8,1554.24,12433.92,Transferencia
12603,2025-04-26,Héctor Valentín Sanchez,Las Palmas,Webcam,Periféricos,5,667.35,3336.75,Efectivo
12604,2023-12-08,Salomé Pons-Delgado,Zamora,Disco SSD,Tecnología,10,662.2,6622.0,PayPal
12605,2024-10-17,Felicidad Antúnez Páez,Sevilla,Disco SSD,Accesorios,1,2445.54,2445.54,PayPal
12606,2024-09-21,Jose Ramón Feijoo,La Rioja,Memoria RAM,Accesorios,5,407.98,2039.9,Efectivo
12607,2023-04-05,Paloma Ferrando Nicolás,Burgos,Teclado,Tecnología,8,572.53,4580.24,Tarjeta
12608,2023-12-25,Ámbar Terrón Viñas,Ceuta,Monitor,Periféricos,7,2088.43,14619.01,Efectivo
12609,2023-11-21,Noa Vergara Osuna,Pontevedra,Memoria RAM,Accesorios,3,1858.49,5575.47,PayPal
12610,2024-03-28,Alonso Fernando Andrés Llorente,León,Webcam,Oficina,6,1533.45,9200.7,Efectivo
12611,2025-01-19,Fortunata Aragón-Cifuentes,La Rioja,Laptop,Oficina,9,433.43,3900.87,Efectivo
12612,2023-11-22,Clara Marisela Borja Pulido,Ourense,Monitor,Oficina,8,46.8,374.4,Efectivo
12613,2024-04-16,Samanta Escobar,La Coruña,Webcam,Periféricos,1,800.74,800.74,Tarjeta
12614,2023-02-17,Francisco Javier Juan Pablo Pareja Salamanca,Jaén,Tablet,Accesorios,6,287.71,1726.26,Tarjeta
12615,2024-03-04,Renata Salgado Barceló,Pontevedra,Webcam,Oficina,9,1298.8,11689.2,PayPal
12616,2024-02-28,Paco de Alegre,Alicante,Laptop,Periféricos,5,1980.26,9901.3,Transferencia
12617,2025-01-04,Calixta Tecla Osorio Fortuny,Pontevedra,Impresora,Periféricos,1,426.62,426.62,Tarjeta
12618,2025-03-25,Luciano Pío Frutos Asenjo,Cáceres,Laptop,Oficina,5,2156.76,10783.8,Tarjeta
12619,2023-07-27,Otilia Gisbert,Cantabria,Memoria RAM,Periféricos,7,1372.15,9605.05,Transferencia
12620,2024-08-16,Rodolfo Robles Hoz,Cádiz,Webcam,Tecnología,3,451.11,1353.33,Transferencia
12621,2025-02-05,Leandra Luna Anguita Andrade,Castellón,Monitor,Tecnología,1,264.23,264.23,Transferencia
12622,2023-07-18,Elodia Peláez Godoy,Murcia,Webcam,Accesorios,6,1676.13,10056.78,Efectivo
12623,2024-03-03,Cesar Ródenas Campillo,Álava,Laptop,Periféricos,1,1210.54,1210.54,PayPal
12624,2024-07-30,Narcisa Molins Montenegro,Ávila,Memoria RAM,Periféricos,6,1286.74,7720.44,Transferencia
12625,2023-02-25,Apolinar Manjón Aparicio,Zaragoza,Webcam,Accesorios,2,2141.79,4283.58,Transferencia
12626,2023-09-08,Olegario Verdú,La Rioja,Mouse,Accesorios,3,1654.95,4964.85,PayPal
12627,2023-12-26,Benita Córdoba Ferrán,Zaragoza,Disco SSD,Tecnología,2,709.55,1419.1,PayPal
12628,2025-02-06,Aitana Noemí Navarrete Carlos,Guipúzcoa,Teclado,Accesorios,7,2016.98,14118.86,Transferencia
12629,2023-03-05,Esther Cañizares-Barba,Badajoz,Tablet,Periféricos,5,1788.35,8941.75,PayPal
12630,2023-07-01,Paco Borrell Sainz,Pontevedra,Mouse,Tecnología,5,1138.47,5692.35,Tarjeta
12631,2023-03-13,Urbano Espada Jimenez,Toledo,Auriculares,Accesorios,3,2460.31,7380.93,Tarjeta
12632,2023-05-23,Irene Pardo Seguí,Almería,Webcam,Periféricos,2,2056.22,4112.44,Efectivo
12633,2023-08-20,Guillermo Diaz Gimenez,Asturias,Teclado,Tecnología,7,311.75,2182.25,Transferencia
12634,2025-04-24,Rosario Úrsula Paz Aragonés,Guadalajara,Monitor,Accesorios,1,27.68,27.68,Efectivo
12635,2025-04-19,Severino Ordóñez,Huesca,Impresora,Oficina,1,965.01,965.01,PayPal
12636,2024-02-12,Carmen Gaya-Rovira,Cáceres,Impresora,Periféricos,5,356.2,1781.0,PayPal
12637,2023-08-05,Carla Giralt Llanos,Santa Cruz de Tenerife,Disco SSD,Periféricos,8,2194.66,17557.28,Transferencia
12638,2025-03-05,Marita Corbacho-Salcedo,Las Palmas,Auriculares,Periféricos,4,920.31,3681.24,Transferencia
12639,2025-01-20,Rufina Sánchez Vizcaíno,Valencia,Laptop,Accesorios,6,689.35,4136.1,PayPal
12640,2024-10-17,María Ángeles Zabala Tapia,Asturias,Laptop,Accesorios,2,94.38,188.76,Efectivo
12641,2024-06-20,Modesta del Pomares,Ceuta,Webcam,Oficina,6,621.59,3729.54,Tarjeta
12642,2025-03-25,Camila Palomares Crespo,Burgos,Tablet,Accesorios,4,396.83,1587.32,Transferencia
12643,2024-07-28,Genoveva Mateu-Batalla,Zamora,Memoria RAM,Tecnología,9,1471.51,13243.59,Transferencia
12644,2024-11-29,Baldomero Roig,Ávila,Mouse,Tecnología,9,890.05,8010.45,Tarjeta
12645,2024-09-20,Benigno Mata Tena,Teruel,Auriculares,Oficina,10,681.5,6815.0,PayPal
12646,2023-04-05,Severino Juan-Frías,Cuenca,Memoria RAM,Oficina,7,496.07,3472.49,PayPal
12647,2024-09-23,Sofía Aragón,Almería,Auriculares,Tecnología,1,821.24,821.24,Transferencia
12648,2024-04-06,Jordana Pareja Castells,Badajoz,Mouse,Accesorios,8,2257.87,18062.96,Efectivo
12649,2025-03-09,Ainara Bustos Bosch,Sevilla,Webcam,Tecnología,2,2334.8,4669.6,PayPal
12650,2023-03-02,Concha Lopez,Ourense,Auriculares,Oficina,7,318.01,2226.07,Tarjeta
12651,2024-02-06,Heraclio Alberdi Páez,Guadalajara,Auriculares,Oficina,1,1389.08,1389.08,PayPal
12652,2025-01-24,Lázaro Carbó Salamanca,Ciudad,Webcam,Oficina,9,769.6,6926.4,PayPal
12653,2024-09-25,Conrado González Juan,Zaragoza,Disco SSD,Tecnología,6,1668.58,10011.48,Transferencia
12654,2024-06-29,Lucía Calleja Bas,Albacete,Monitor,Periféricos,1,1685.86,1685.86,Tarjeta
12655,2024-04-25,Teodosio Vila Laguna,Valladolid,Laptop,Accesorios,8,795.9,6367.2,PayPal
12656,2024-10-22,Arturo Armengol Abad,Castellón,Teclado,Accesorios,1,2457.21,2457.21,Tarjeta
12657,2024-05-25,Odalys Taboada Moraleda,Murcia,Memoria RAM,Periféricos,3,1496.86,4490.58,PayPal
12658,2024-01-15,Pepito Jose Barón Varela,Burgos,Memoria RAM,Periféricos,5,534.86,2674.3,Transferencia
12659,2023-08-10,Tere Cortés Dueñas,Badajoz,Impresora,Oficina,8,851.02,6808.16,Transferencia
12660,2023-07-18,Epifanio Salazar,Cádiz,Monitor,Oficina,8,1272.83,10182.64,Efectivo
12661,2024-09-23,Vito Reina Vega,Soria,Auriculares,Oficina,6,463.64,2781.84,Transferencia
12662,2024-07-15,Irma Vives,Madrid,Mouse,Oficina,7,1970.9,13796.3,PayPal
12663,2024-03-29,Rufino Morales Novoa,Ávila,Disco SSD,Oficina,5,1047.04,5235.2,Tarjeta
12664,2024-06-10,Leonardo del Pedrosa,Guipúzcoa,Laptop,Accesorios,6,830.26,4981.56,Tarjeta
12665,2023-11-17,Leonardo Jover Benito,León,Memoria RAM,Tecnología,4,144.38,577.52,Efectivo
12666,2023-04-03,Juanito Nicodemo Llanos Lluch,Guipúzcoa,Auriculares,Oficina,7,2267.49,15872.43,Transferencia
12667,2024-12-29,Isaura Carreras Arjona,Girona,Webcam,Accesorios,8,1880.26,15042.08,Transferencia
12668,2024-05-31,Berto Alcántara Vaquero,Álava,Laptop,Tecnología,8,2354.28,18834.24,Tarjeta
12669,2023-09-03,Dolores Becerra Ferrández,Valladolid,Auriculares,Oficina,4,2384.17,9536.68,Transferencia
12670,2023-05-27,Celestina Casas Díez,Granada,Monitor,Periféricos,5,1538.4,7692.0,Efectivo
12671,2024-08-04,Marcos del Pinto,Navarra,Webcam,Tecnología,3,1188.76,3566.28,PayPal
12672,2023-07-09,Custodio Caballero Lillo,Jaén,Disco SSD,Oficina,6,2433.07,14598.42,Efectivo
12673,2025-04-26,Susana del Canals,Valladolid,Disco SSD,Tecnología,3,1893.17,5679.51,PayPal
12674,2025-04-01,Rosalinda Anguita Valentín,Teruel,Disco SSD,Tecnología,10,2440.14,24401.4,Transferencia
12675,2024-07-23,Susana Gascón,Lleida,Memoria RAM,Tecnología,8,53.92,431.36,Efectivo
12676,2023-03-03,Serafina Rojas Boada,Tarragona,Monitor,Accesorios,6,2046.77,12280.62,PayPal
12677,2023-07-21,Claudia Escamilla Mayoral,Albacete,Teclado,Periféricos,4,1855.91,7423.64,PayPal
12678,2024-03-30,Emilia Alberola Pacheco,Ciudad,Auriculares,Periféricos,6,1265.18,7591.08,Transferencia
12679,2023-07-04,Arcelia de Calderon,Huesca,Disco SSD,Periféricos,2,1230.32,2460.64,Tarjeta
12680,2024-02-15,Isa Cantero Narváez,Asturias,Tablet,Periféricos,9,536.99,4832.91,Efectivo
12681,2024-01-04,Dorotea Arce,Badajoz,Tablet,Accesorios,5,500.73,2503.65,Tarjeta
12682,2024-01-22,Reyes Uriarte Pujol,Huelva,Teclado,Periféricos,7,598.18,4187.26,Transferencia
12683,2025-01-11,Nilda Mur Barba,Lleida,Impresora,Accesorios,1,2228.68,2228.68,PayPal
12684,2024-04-09,Emperatriz María Ángeles Quero Almansa,Almería,Mouse,Accesorios,1,539.22,539.22,Efectivo
12685,2024-07-05,Maximiliano Graciano Ureña Calatayud,Guipúzcoa,Impresora,Oficina,9,742.65,6683.85,Tarjeta
12686,2023-09-27,Demetrio Godoy Izaguirre,Girona,Teclado,Periféricos,6,1228.97,7373.82,Efectivo
12687,2023-03-12,Luis Ángel Tudela Antón,Cuenca,Impresora,Tecnología,3,1773.77,5321.31,Efectivo
12688,2024-02-10,Domingo Eutropio Ricart Valero,Murcia,Memoria RAM,Tecnología,7,609.72,4268.04,Transferencia
12689,2025-02-02,Adela Giralt Rocha,La Rioja,Auriculares,Oficina,2,146.1,292.2,Tarjeta
12690,2023-01-18,Moisés Gimeno Marqués,Burgos,Laptop,Accesorios,6,2485.18,14911.08,Tarjeta
12691,2023-07-13,Nicanor Juan Pablo Godoy Moya,Teruel,Impresora,Oficina,2,2342.6,4685.2,Efectivo
12692,2024-06-21,Águeda Franch-Toledo,León,Impresora,Accesorios,9,1399.23,12593.07,Efectivo
12693,2024-12-18,Fátima Guitart Gomez,Lleida,Laptop,Oficina,4,2150.0,8600.0,PayPal
12694,2023-10-05,Teófila Palma-Domingo,Madrid,Auriculares,Tecnología,5,135.68,678.4,Transferencia
12695,2025-03-01,Primitivo Atienza Bonet,Teruel,Tablet,Oficina,4,1985.45,7941.8,Efectivo
12696,2024-11-14,Ariadna Tirado Méndez,Zamora,Auriculares,Tecnología,8,840.37,6722.96,Transferencia
12697,2024-03-19,Gema Plana-Sacristán,La Coruña,Auriculares,Oficina,9,674.55,6070.95,Transferencia
12698,2025-03-05,Gastón Torrens Landa,Huelva,Disco SSD,Accesorios,7,376.25,2633.75,PayPal
12699,2024-04-27,Benigno Pinto-Cazorla,Toledo,Tablet,Accesorios,4,1830.93,7323.72,Transferencia
12700,2023-04-10,Alma Chaparro Valle,Soria,Laptop,Oficina,10,1096.31,10963.1,PayPal
12701,2023-06-15,Luis Ángel del Blanes,Melilla,Mouse,Accesorios,10,1410.44,14104.4,Efectivo
