id_venta,fecha,id_usuario,usuario,correo,id_producto,producto,cantidad,precio_unitario,total
19999,2026-05-23 19:29:09,95,Ana Cruz,ana.cruz50@gmail.com,163,Zapatillas Running Azul,3,58.31,174.93
20000,2026-05-21 20:39:52,35,Ana Lopez,ana.lopez61@gmail.com,180,Zapatillas High Top,5,81.6,408.0
20001,2026-05-22 19:05:07,89,Ana Gomez,ana.gomez98@gmail.com,79,Pantalon Urban Fit,3,33.23,99.69
20002,2026-05-15 19:14:40,80,Mateo Gomez,mateo.gomez40@gmail.com,27,Camisa Satinada Plateada,5,51.99,259.95
20003,2026-05-21 21:56:01,58,Carlos Vega,carlos.vega32@gmail.com,86,Hoodie Graphic Negro,1,42.82,42.82
20004,2026-05-28 06:54:39,3,Daniel Suarez,daniel.suarez49@gmail.com,99,Hoodie College Green,4,60.63,242.52
20005,2026-05-08 00:45:40,97,Diego Rojas,diego.rojas44@gmail.com,34,Camisa Streetwear Negra,4,61.58,246.32
20006,2026-05-06 15:08:38,64,Emily Salazar,emily.salazar93@gmail.com,53,Jean Wide Leg Gris,5,87.61,438.05
20007,2026-05-26 05:41:49,57,Luis Acosta,luis.acosta47@gmail.com,116,Chaqueta Cargo Negra,4,83.92,335.68
20008,2026-05-26 17:02:58,55,Ana Acosta,ana.acosta99@gmail.com,118,Chaqueta Utility Beige,3,86.66,259.98
20009,2026-05-02 07:02:54,81,Carlos Perez,carlos.perez8@gmail.com,76,Pantalon Techwear Negro,3,29.12,87.36
20010,2026-05-26 14:38:39,32,Pedro Cruz,pedro.cruz61@gmail.com,5,Camiseta Vintage Roja,4,21.85,87.4
20011,2026-05-23 04:45:34,26,Pedro Castro,pedro.castro94@gmail.com,125,Short Cargo Verde,1,96.25,96.25
20012,2026-05-24 06:52:38,19,Diana Romero,diana.romero86@gmail.com,110,Chaqueta Impermeable Negra,4,75.7,302.8
20013,2026-05-14 00:17:15,13,Luis Lopez,luis.lopez65@gmail.com,182,Sudadera Vintage Blanco,1,27.62,27.62
20014,2026-05-11 20:25:41,65,Paula Vega,paula.vega31@gmail.com,16,Camiseta Oversize Cafe,1,36.92,36.92
20015,2026-05-27 02:31:03,38,Lucia Castro,lucia.castro3@gmail.com,162,Zapatillas Urbanas Negras,5,56.94,284.7
20016,2026-05-10 22:44:56,35,Ana Lopez,ana.lopez61@gmail.com,74,Pantalon Slim Fit Gris,3,26.38,79.14
20017,2026-05-19 14:17:22,93,Fernanda Benitez,fernanda.benitez10@gmail.com,156,Mochila Streetwear,4,48.72,194.88
20018,2026-05-09 08:34:38,73,Miguel Navarro,miguel.navarro4@gmail.com,59,Jean Urban Denim,1,95.83,95.83
20019,2026-05-09 12:32:44,69,Lucia Herrera,lucia.herrera62@gmail.com,94,Hoodie Boxy Fit Negro,4,53.78,215.12
20020,2026-05-17 10:49:00,49,Miguel Benitez,miguel.benitez4@gmail.com,2,Camiseta Basica Blanca,4,17.74,70.96
20021,2026-05-23 04:50:49,28,Fernanda Acosta,fernanda.acosta52@gmail.com,139,Short Acid Wash,4,25.43,101.72
20022,2026-05-30 18:43:18,9,Miguel Mora,miguel.mora18@gmail.com,103,Chaqueta Bomber Negra,1,66.11,66.11
20023,2026-05-17 14:11:06,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,31,Camisa Coreana Blanca,1,57.47,57.47
20024,2026-05-04 17:45:01,43,Jose Rojas,jose.rojas67@gmail.com,141,Gorra Negra,3,28.17,84.51
20025,2026-05-28 12:25:57,23,Camila Castro,camila.castro71@gmail.com,46,Jean Skinny Negro,5,78.02,390.1
20026,2026-05-09 12:29:17,28,Fernanda Acosta,fernanda.acosta52@gmail.com,53,Jean Wide Leg Gris,2,87.61,175.22
20027,2026-05-02 06:01:06,19,Diana Romero,diana.romero86@gmail.com,32,Camisa Lino Beige,1,58.84,58.84
20028,2026-05-30 04:44:54,62,Diego Perez,diego.perez69@gmail.com,138,Short Monocromatico Negro,5,24.06,120.3
20029,2026-05-06 19:44:31,8,Paula Benitez,paula.benitez90@gmail.com,152,Pulsera Cuero Negra,4,43.24,172.96
20030,2026-05-03 05:40:37,93,Fernanda Benitez,fernanda.benitez10@gmail.com,150,Cadena Plateada,1,40.5,40.5
20031,2026-05-01 08:16:42,1,Jose Suarez,jose.suarez11@gmail.com,84,Hoodie Oversize Beige,5,40.08,200.4
20032,2026-05-27 23:26:09,64,Emily Salazar,emily.salazar93@gmail.com,147,Beanie Blanco,4,36.39,145.56
20033,2026-05-18 10:36:23,67,Miguel Paspuel,miguel.paspuel30@gmail.com,15,Camiseta Oversize Gris,4,35.55,142.2
20034,2026-05-29 15:00:47,22,Emily Perez,emily.perez82@gmail.com,92,Hoodie Minimalista Negro,1,51.04,51.04
20035,2026-05-01 22:55:27,64,Emily Salazar,emily.salazar93@gmail.com,94,Hoodie Boxy Fit Negro,5,53.78,268.9
20036,2026-05-29 02:17:12,7,Miguel Flores,miguel.flores68@gmail.com,70,Pantalon Streetwear Negro,1,20.9,20.9
20037,2026-05-22 08:00:30,36,Andres Rojas,andres.rojas47@gmail.com,71,Pantalon Formal Azul,3,22.27,66.81
20038,2026-05-23 12:15:04,13,Luis Lopez,luis.lopez65@gmail.com,77,Pantalon Casual Cafe,5,30.49,152.45
20039,2026-05-19 06:38:02,46,Daniel Mora,daniel.mora2@gmail.com,76,Pantalon Techwear Negro,2,29.12,58.24
20040,2026-05-18 05:02:53,15,Jose Castro,jose.castro82@gmail.com,75,Pantalon Tactical Verde,3,27.75,83.25
20041,2026-05-17 14:42:34,26,Pedro Castro,pedro.castro94@gmail.com,122,Short Deportivo Gris,2,92.14,184.28
20042,2026-05-09 10:44:39,66,Daniel Cruz,daniel.cruz12@gmail.com,86,Hoodie Graphic Negro,2,42.82,85.64
20043,2026-05-10 18:36:31,11,Ana Flores,ana.flores99@gmail.com,95,Hoodie Acid Wash,5,55.15,275.75
20044,2026-05-25 03:54:33,97,Diego Rojas,diego.rojas44@gmail.com,190,Chompa Retro Celeste,5,42.9,214.5
20045,2026-05-03 00:11:53,38,Lucia Castro,lucia.castro3@gmail.com,14,Camiseta Boxy Fit,1,34.18,34.18
20046,2026-05-13 03:34:59,71,Mateo Navarro,mateo.navarro72@gmail.com,177,Tenis Deportivos Blancos,4,77.49,309.96
20047,2026-05-31 17:38:12,50,Juan Castro,juan.castro81@gmail.com,66,Pantalon Jogger Azul,2,15.42,30.84
20048,2026-05-27 02:39:52,88,Sofia Paspuel,sofia.paspuel45@gmail.com,109,Chaqueta Oversize Gris,5,74.33,371.65
20049,2026-05-27 14:49:20,51,Daniel Gomez,daniel.gomez14@gmail.com,163,Zapatillas Running Azul,3,58.31,174.93
20050,2026-05-31 07:15:34,5,Daniel Acosta,daniel.acosta85@gmail.com,89,Hoodie Streetwear Negro,4,46.93,187.72
20051,2026-05-26 23:59:02,81,Carlos Perez,carlos.perez8@gmail.com,60,Jean Acid Wash,1,97.2,97.2
20052,2026-05-16 16:45:46,91,Camila Acosta,camila.acosta41@gmail.com,38,Camisa Vintage Cafe,2,67.06,134.12
20053,2026-05-15 01:38:50,74,Ana Mora,ana.mora16@gmail.com,162,Zapatillas Urbanas Negras,3,56.94,170.82
20054,2026-05-19 05:00:45,28,Fernanda Acosta,fernanda.acosta52@gmail.com,187,Sudadera Boxy Fit Beige,5,37.17,185.85
20055,2026-05-02 22:07:43,71,Mateo Navarro,mateo.navarro72@gmail.com,72,Pantalon Formal Negro,4,23.64,94.56
20056,2026-05-25 16:10:34,55,Ana Acosta,ana.acosta99@gmail.com,59,Jean Urban Denim,5,95.83,479.15
20057,2026-05-18 01:48:17,81,Carlos Perez,carlos.perez8@gmail.com,76,Pantalon Techwear Negro,5,29.12,145.6
20058,2026-05-30 05:49:10,96,Mateo Mora,mateo.mora34@gmail.com,134,Short Skate Negro,3,18.58,55.74
20059,2026-05-17 23:31:53,22,Emily Perez,emily.perez82@gmail.com,49,Jean Recto Azul,1,82.13,82.13
20060,2026-05-10 08:05:58,59,Luis Paspuel,luis.paspuel81@gmail.com,15,Camiseta Oversize Gris,4,35.55,142.2
20061,2026-05-31 09:14:27,15,Jose Castro,jose.castro82@gmail.com,10,Camiseta Streetwear Urban,1,28.7,28.7
20062,2026-05-26 04:58:47,55,Ana Acosta,ana.acosta99@gmail.com,68,Pantalon Wide Leg Beige,3,18.16,54.48
20063,2026-05-04 15:28:44,50,Juan Castro,juan.castro81@gmail.com,94,Hoodie Boxy Fit Negro,4,53.78,215.12
20064,2026-05-09 20:31:40,3,Daniel Suarez,daniel.suarez49@gmail.com,83,Hoodie Oversize Gris,3,38.71,116.13
20065,2026-05-18 18:43:12,65,Paula Vega,paula.vega31@gmail.com,188,Tank Top Loose Fit Cafe,5,39.08,195.4
20066,2026-05-07 13:04:59,40,Luis Castro,luis.castro1@gmail.com,187,Sudadera Boxy Fit Beige,4,37.17,148.68
20067,2026-05-19 07:38:52,25,Diego Suarez,diego.suarez45@gmail.com,43,Jean Baggy Negro,3,73.91,221.73
20068,2026-05-25 13:24:36,67,Miguel Paspuel,miguel.paspuel30@gmail.com,194,Conjunto Minimalista Beige,3,50.54,151.62
20069,2026-05-05 20:16:33,37,Camila Rojas,camila.rojas50@gmail.com,138,Short Monocromatico Negro,4,24.06,96.24
20070,2026-05-10 07:58:55,80,Mateo Gomez,mateo.gomez40@gmail.com,39,Camisa Estampada Negra,4,68.43,273.72
20071,2026-05-22 02:46:18,89,Ana Gomez,ana.gomez98@gmail.com,33,Camisa Oxford Celeste,4,60.21,240.84
20072,2026-05-02 10:40:38,79,Valeria Cruz,valeria.cruz58@gmail.com,160,Medias Negras,1,54.2,54.2
20073,2026-05-24 19:02:48,9,Miguel Mora,miguel.mora18@gmail.com,73,Pantalon Deportivo Blanco,5,25.01,125.05
20074,2026-05-14 20:23:27,63,Luis Salazar,luis.salazar83@gmail.com,46,Jean Skinny Negro,1,78.02,78.02
20075,2026-05-22 08:38:48,58,Carlos Vega,carlos.vega32@gmail.com,25,Camisa Oversize Beige,1,49.25,49.25
20076,2026-05-13 06:03:29,86,Maria Flores,maria.flores52@gmail.com,69,Pantalon Streetwear Gris,5,19.53,97.65
20077,2026-05-06 02:39:39,84,Daniel Flores,daniel.flores75@gmail.com,132,Short Loose Fit Gris,4,15.84,63.36
20078,2026-05-17 04:27:01,29,Mateo Romero,mateo.romero24@gmail.com,66,Pantalon Jogger Azul,3,15.42,46.26
20079,2026-05-06 15:15:58,51,Daniel Gomez,daniel.gomez14@gmail.com,121,Short Deportivo Negro,5,90.77,453.85
20080,2026-05-07 02:10:46,24,Jose Gomez,jose.gomez27@gmail.com,184,Conjunto Minimalista Rojo,2,31.44,62.88
20081,2026-05-26 03:53:35,93,Fernanda Benitez,fernanda.benitez10@gmail.com,165,Converse Negras,2,61.05,122.1
20082,2026-05-09 15:51:57,72,Mateo Paspuel,mateo.paspuel64@gmail.com,50,Jean Recto Negro,5,83.5,417.5
20083,2026-05-19 18:55:22,44,Fernanda Torres,fernanda.torres34@gmail.com,143,Gorra Roja,1,30.91,30.91
20084,2026-05-12 13:09:34,79,Valeria Cruz,valeria.cruz58@gmail.com,37,Camisa Loose Fit Gris,5,65.69,328.45
20085,2026-05-26 21:27:26,98,Ana Navarro,ana.navarro44@gmail.com,21,Camisa Formal Blanca,3,43.77,131.31
20086,2026-05-28 20:19:10,77,Jose Lopez,jose.lopez69@gmail.com,24,Camisa Flannel Azul,2,47.88,95.76
20087,2026-05-19 03:59:12,6,Andres Flores,andres.flores67@gmail.com,103,Chaqueta Bomber Negra,5,66.11,330.55
20088,2026-05-27 05:06:39,67,Miguel Paspuel,miguel.paspuel30@gmail.com,44,Jean Baggy Gris,5,75.28,376.4
20089,2026-05-27 07:58:14,96,Mateo Mora,mateo.mora34@gmail.com,58,Jean Oversize Negro,4,94.46,377.84
20090,2026-05-05 20:35:42,48,Miguel Torres,miguel.torres90@gmail.com,104,Chaqueta Bomber Verde,1,67.48,67.48
20091,2026-05-05 01:09:55,29,Mateo Romero,mateo.romero24@gmail.com,99,Hoodie College Green,5,60.63,303.15
20092,2026-05-14 07:19:22,9,Miguel Mora,miguel.mora18@gmail.com,189,Conjunto Urban Morado,3,40.99,122.97
20093,2026-05-09 02:19:15,88,Sofia Paspuel,sofia.paspuel45@gmail.com,9,Camiseta Graphic Dragon,3,27.33,81.99
20094,2026-05-25 06:55:50,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,137,Short Minimalista Blanco,1,22.69,22.69
20095,2026-05-06 07:41:43,91,Camila Acosta,camila.acosta41@gmail.com,167,Botas Urbanas Cafe,4,63.79,255.16
20096,2026-05-22 17:28:48,69,Lucia Herrera,lucia.herrera62@gmail.com,33,Camisa Oxford Celeste,4,60.21,240.84
20097,2026-05-16 12:38:28,46,Daniel Mora,daniel.mora2@gmail.com,188,Tank Top Loose Fit Cafe,1,39.08,39.08
20098,2026-05-15 21:17:21,6,Andres Flores,andres.flores67@gmail.com,89,Hoodie Streetwear Negro,2,46.93,93.86
20099,2026-05-16 01:58:08,21,Lucia Suarez,lucia.suarez43@gmail.com,199,Conjunto Urban Negro,5,60.09,300.45
20100,2026-05-02 09:34:13,85,Fernanda Herrera,fernanda.herrera13@gmail.com,72,Pantalon Formal Negro,5,23.64,118.2
20101,2026-05-28 10:04:23,85,Fernanda Herrera,fernanda.herrera13@gmail.com,126,Short Running Azul,4,97.62,390.48
20102,2026-05-21 20:42:36,51,Daniel Gomez,daniel.gomez14@gmail.com,89,Hoodie Streetwear Negro,4,46.93,187.72
20103,2026-05-03 12:33:03,65,Paula Vega,paula.vega31@gmail.com,8,Camiseta Anime Tokyo,1,25.96,25.96
20104,2026-05-05 05:53:34,20,Carlos Lopez,carlos.lopez18@gmail.com,66,Pantalon Jogger Azul,2,15.42,30.84
20105,2026-05-27 00:03:51,99,Valeria Herrera,valeria.herrera1@gmail.com,65,Pantalon Jogger Negro,4,104.05,416.2
20106,2026-05-29 21:07:23,4,Pedro Salazar,pedro.salazar91@gmail.com,31,Camisa Coreana Blanca,2,57.47,114.94
20107,2026-05-13 05:38:42,39,Ana Castro,ana.castro27@gmail.com,178,Tenis Deportivos Negros,1,78.86,78.86
20108,2026-05-30 15:50:29,80,Mateo Gomez,mateo.gomez40@gmail.com,70,Pantalon Streetwear Negro,3,20.9,62.7
20109,2026-05-22 20:05:26,44,Fernanda Torres,fernanda.torres34@gmail.com,158,Riñonera Gris,3,51.46,154.38
20110,2026-05-08 17:38:52,93,Fernanda Benitez,fernanda.benitez10@gmail.com,81,Hoodie Oversize Negro,4,35.97,143.88
20111,2026-05-13 22:18:30,54,Diego Flores,diego.flores78@gmail.com,2,Camiseta Basica Blanca,5,17.74,88.7
20112,2026-05-02 06:41:45,12,Sofia Gomez,sofia.gomez66@gmail.com,102,Chaqueta Denim Negra,2,64.74,129.48
20113,2026-05-29 23:04:17,15,Jose Castro,jose.castro82@gmail.com,186,Polo Acid Wash Gris,1,35.26,35.26
20114,2026-05-14 21:13:51,72,Mateo Paspuel,mateo.paspuel64@gmail.com,45,Jean Skinny Azul,4,76.65,306.6
20115,2026-05-29 01:13:54,84,Daniel Flores,daniel.flores75@gmail.com,196,Polo Acid Wash Morado,4,54.36,217.44
20116,2026-05-04 16:17:42,90,Andres Ruiz,andres.ruiz70@gmail.com,198,Tank Top Loose Fit Color191,5,58.18,290.9
20117,2026-05-31 22:49:42,34,Camila Paspuel,camila.paspuel92@gmail.com,121,Short Deportivo Negro,3,90.77,272.31
20118,2026-05-02 02:35:47,13,Luis Lopez,luis.lopez65@gmail.com,162,Zapatillas Urbanas Negras,1,56.94,56.94
20119,2026-05-26 03:45:29,15,Jose Castro,jose.castro82@gmail.com,200,Chompa Retro Blanco,1,62.0,62.0
20120,2026-05-16 08:59:56,16,Miguel Romero,miguel.romero59@gmail.com,19,Camiseta Distressed,4,41.03,164.12
20121,2026-05-11 17:56:41,14,Luis Flores,luis.flores15@gmail.com,140,Short Cargo Gris,2,26.8,53.6
20122,2026-05-14 19:01:36,5,Daniel Acosta,daniel.acosta85@gmail.com,151,Cadena Dorada,1,41.87,41.87
20123,2026-05-26 16:14:38,64,Emily Salazar,emily.salazar93@gmail.com,102,Chaqueta Denim Negra,3,64.74,194.22
20124,2026-05-21 21:27:50,30,Lucia Acosta,lucia.acosta28@gmail.com,53,Jean Wide Leg Gris,4,87.61,350.44
20125,2026-05-22 00:54:54,71,Mateo Navarro,mateo.navarro72@gmail.com,187,Sudadera Boxy Fit Beige,2,37.17,74.34
20126,2026-05-22 06:40:07,30,Lucia Acosta,lucia.acosta28@gmail.com,34,Camisa Streetwear Negra,2,61.58,123.16
20127,2026-05-19 10:16:50,29,Mateo Romero,mateo.romero24@gmail.com,14,Camiseta Boxy Fit,5,34.18,170.9
20128,2026-05-29 10:15:16,74,Ana Mora,ana.mora16@gmail.com,2,Camiseta Basica Blanca,3,17.74,53.22
20129,2026-05-29 09:32:37,32,Pedro Cruz,pedro.cruz61@gmail.com,199,Conjunto Urban Negro,1,60.09,60.09
20130,2026-05-10 20:03:15,77,Jose Lopez,jose.lopez69@gmail.com,117,Chaqueta Casual Cafe,2,85.29,170.58
20131,2026-05-10 21:48:21,81,Carlos Perez,carlos.perez8@gmail.com,142,Gorra Blanca,4,29.54,118.16
20132,2026-05-12 14:56:29,96,Mateo Mora,mateo.mora34@gmail.com,39,Camisa Estampada Negra,4,68.43,273.72
20133,2026-05-07 15:29:28,7,Miguel Flores,miguel.flores68@gmail.com,65,Pantalon Jogger Negro,3,104.05,312.15
20134,2026-05-10 03:27:23,28,Fernanda Acosta,fernanda.acosta52@gmail.com,151,Cadena Dorada,1,41.87,41.87
20135,2026-05-21 03:34:53,4,Pedro Salazar,pedro.salazar91@gmail.com,10,Camiseta Streetwear Urban,3,28.7,86.1
20136,2026-05-28 13:57:58,24,Jose Gomez,jose.gomez27@gmail.com,114,Chaqueta Techwear Gris,4,81.18,324.72
20137,2026-05-09 13:26:01,30,Lucia Acosta,lucia.acosta28@gmail.com,5,Camiseta Vintage Roja,3,21.85,65.55
20138,2026-05-22 23:31:14,14,Luis Flores,luis.flores15@gmail.com,197,Sudadera Boxy Fit Celeste,1,56.27,56.27
20139,2026-05-05 06:12:14,52,Camila Mora,camila.mora82@gmail.com,152,Pulsera Cuero Negra,4,43.24,172.96
20140,2026-05-29 20:38:25,63,Luis Salazar,luis.salazar83@gmail.com,146,Beanie Gris,2,35.02,70.04
20141,2026-05-25 19:31:17,77,Jose Lopez,jose.lopez69@gmail.com,33,Camisa Oxford Celeste,4,60.21,240.84
20142,2026-05-30 01:06:37,57,Luis Acosta,luis.acosta47@gmail.com,117,Chaqueta Casual Cafe,3,85.29,255.87
20143,2026-05-13 10:53:15,66,Daniel Cruz,daniel.cruz12@gmail.com,75,Pantalon Tactical Verde,1,27.75,27.75
20144,2026-05-14 11:35:55,1,Jose Suarez,jose.suarez11@gmail.com,99,Hoodie College Green,5,60.63,303.15
20145,2026-05-19 04:51:03,57,Luis Acosta,luis.acosta47@gmail.com,112,Chaqueta Puffer Negra,5,78.44,392.2
20146,2026-05-22 11:22:57,86,Maria Flores,maria.flores52@gmail.com,36,Camisa Slim Fit Blanca,3,64.32,192.96
20147,2026-05-05 00:07:06,94,Valeria Flores,valeria.flores75@gmail.com,135,Short Techwear Verde,4,19.95,79.8
20148,2026-05-01 20:54:27,42,Fernanda Navarro,fernanda.navarro34@gmail.com,138,Short Monocromatico Negro,4,24.06,96.24
20149,2026-05-01 23:13:30,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,187,Sudadera Boxy Fit Beige,2,37.17,74.34
20150,2026-05-23 19:02:59,41,Luis Gomez,luis.gomez94@gmail.com,112,Chaqueta Puffer Negra,2,78.44,156.88
20151,2026-05-18 22:09:53,64,Emily Salazar,emily.salazar93@gmail.com,161,Zapatillas Urbanas Blancas,3,55.57,166.71
20152,2026-05-11 18:55:06,31,Jose Perez,jose.perez2@gmail.com,126,Short Running Azul,1,97.62,97.62
20153,2026-05-21 14:34:02,62,Diego Perez,diego.perez69@gmail.com,200,Chompa Retro Blanco,4,62.0,248.0
20154,2026-05-29 08:07:28,21,Lucia Suarez,lucia.suarez43@gmail.com,160,Medias Negras,3,54.2,162.6
20155,2026-05-06 03:21:32,71,Mateo Navarro,mateo.navarro72@gmail.com,20,Camiseta Monocromatica,4,42.4,169.6
20156,2026-05-02 05:03:36,82,Sofia Romero,sofia.romero21@gmail.com,140,Short Cargo Gris,3,26.8,80.4
20157,2026-05-09 01:21:58,86,Maria Flores,maria.flores52@gmail.com,116,Chaqueta Cargo Negra,2,83.92,167.84
20158,2026-05-23 07:29:19,87,Emily Paspuel,emily.paspuel93@gmail.com,101,Chaqueta Denim Azul Claro,4,63.37,253.48
20159,2026-05-24 14:31:12,59,Luis Paspuel,luis.paspuel81@gmail.com,195,Chompa Graphic Cafe,4,52.45,209.8
20160,2026-05-12 10:39:06,66,Daniel Cruz,daniel.cruz12@gmail.com,113,Chaqueta Streetwear Verde,2,79.81,159.62
20161,2026-05-25 09:48:02,2,Carlos Suarez,carlos.suarez87@gmail.com,130,Short Casual Blanco,5,103.1,515.5
20162,2026-05-13 15:02:59,100,Ana Torres,ana.torres87@gmail.com,40,Camisa Denim Azul,4,69.8,279.2
20163,2026-05-05 01:38:13,57,Luis Acosta,luis.acosta47@gmail.com,178,Tenis Deportivos Negros,4,78.86,315.44
20164,2026-05-13 09:51:26,100,Ana Torres,ana.torres87@gmail.com,82,Hoodie Oversize Blanco,1,37.34,37.34
20165,2026-05-05 12:19:40,11,Ana Flores,ana.flores99@gmail.com,5,Camiseta Vintage Roja,4,21.85,87.4
20166,2026-05-28 10:20:41,9,Miguel Mora,miguel.mora18@gmail.com,72,Pantalon Formal Negro,2,23.64,47.28
20167,2026-05-23 18:07:24,96,Mateo Mora,mateo.mora34@gmail.com,84,Hoodie Oversize Beige,2,40.08,80.16
20168,2026-05-09 03:08:46,15,Jose Castro,jose.castro82@gmail.com,58,Jean Oversize Negro,1,94.46,94.46
20169,2026-05-30 00:06:31,21,Lucia Suarez,lucia.suarez43@gmail.com,9,Camiseta Graphic Dragon,1,27.33,27.33
20170,2026-05-24 00:37:13,21,Lucia Suarez,lucia.suarez43@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
20171,2026-05-27 20:33:22,88,Sofia Paspuel,sofia.paspuel45@gmail.com,49,Jean Recto Azul,3,82.13,246.39
20172,2026-05-27 18:00:56,41,Luis Gomez,luis.gomez94@gmail.com,89,Hoodie Streetwear Negro,2,46.93,93.86
20173,2026-05-13 19:37:56,21,Lucia Suarez,lucia.suarez43@gmail.com,125,Short Cargo Verde,1,96.25,96.25
20174,2026-05-14 23:39:48,9,Miguel Mora,miguel.mora18@gmail.com,79,Pantalon Urban Fit,4,33.23,132.92
20175,2026-05-29 21:55:32,11,Ana Flores,ana.flores99@gmail.com,60,Jean Acid Wash,4,97.2,388.8
20176,2026-05-04 07:00:12,31,Jose Perez,jose.perez2@gmail.com,18,Camiseta Hip Hop,1,39.66,39.66
20177,2026-05-02 07:07:46,19,Diana Romero,diana.romero86@gmail.com,149,Cinturon Marron,5,39.13,195.65
20178,2026-05-12 23:57:37,27,Luis Mora,luis.mora33@gmail.com,151,Cadena Dorada,3,41.87,125.61
20179,2026-05-07 02:37:55,47,Valeria Benitez,valeria.benitez19@gmail.com,140,Short Cargo Gris,1,26.8,26.8
20180,2026-05-08 04:05:41,21,Lucia Suarez,lucia.suarez43@gmail.com,180,Zapatillas High Top,3,81.6,244.8
20181,2026-05-20 10:53:35,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,116,Chaqueta Cargo Negra,2,83.92,167.84
20182,2026-05-22 02:16:00,75,Miguel Vega,miguel.vega53@gmail.com,195,Chompa Graphic Cafe,3,52.45,157.35
20183,2026-05-09 21:21:05,91,Camila Acosta,camila.acosta41@gmail.com,165,Converse Negras,2,61.05,122.1
20184,2026-05-11 08:08:52,48,Miguel Torres,miguel.torres90@gmail.com,28,Camisa Casual Verde,1,53.36,53.36
20185,2026-05-04 11:56:42,64,Emily Salazar,emily.salazar93@gmail.com,182,Sudadera Vintage Blanco,3,27.62,82.86
20186,2026-05-21 04:33:12,39,Ana Castro,ana.castro27@gmail.com,177,Tenis Deportivos Blancos,2,77.49,154.98
20187,2026-05-24 20:08:55,31,Jose Perez,jose.perez2@gmail.com,83,Hoodie Oversize Gris,3,38.71,116.13
20188,2026-05-27 08:43:28,65,Paula Vega,paula.vega31@gmail.com,84,Hoodie Oversize Beige,4,40.08,160.32
20189,2026-05-13 22:43:24,88,Sofia Paspuel,sofia.paspuel45@gmail.com,189,Conjunto Urban Morado,2,40.99,81.98
20190,2026-05-22 20:54:16,69,Lucia Herrera,lucia.herrera62@gmail.com,136,Short Urban Gray,2,21.32,42.64
20191,2026-05-03 16:33:01,16,Miguel Romero,miguel.romero59@gmail.com,181,Polo Oversize Negro,4,25.71,102.84
20192,2026-05-29 22:19:34,65,Paula Vega,paula.vega31@gmail.com,96,Hoodie Techwear Gris,1,56.52,56.52
20193,2026-05-27 23:59:58,55,Ana Acosta,ana.acosta99@gmail.com,25,Camisa Oversize Beige,4,49.25,197.0
20194,2026-05-26 19:19:37,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,123,Short Baggy Negro,1,93.51,93.51
20195,2026-05-19 18:32:32,60,Diana Torres,diana.torres20@gmail.com,32,Camisa Lino Beige,5,58.84,294.2
20196,2026-05-10 01:22:10,26,Pedro Castro,pedro.castro94@gmail.com,16,Camiseta Oversize Cafe,1,36.92,36.92
20197,2026-05-21 01:20:44,91,Camila Acosta,camila.acosta41@gmail.com,186,Polo Acid Wash Gris,4,35.26,141.04
20198,2026-05-12 21:43:21,48,Miguel Torres,miguel.torres90@gmail.com,181,Polo Oversize Negro,5,25.71,128.55
20199,2026-05-28 01:31:31,4,Pedro Salazar,pedro.salazar91@gmail.com,159,Medias Blancas,4,52.83,211.32
20200,2026-05-31 22:24:32,22,Emily Perez,emily.perez82@gmail.com,136,Short Urban Gray,5,21.32,106.6
20201,2026-05-22 18:32:03,71,Mateo Navarro,mateo.navarro72@gmail.com,84,Hoodie Oversize Beige,5,40.08,200.4
20202,2026-05-01 07:08:03,30,Lucia Acosta,lucia.acosta28@gmail.com,34,Camisa Streetwear Negra,3,61.58,184.74
20203,2026-05-15 11:28:00,44,Fernanda Torres,fernanda.torres34@gmail.com,167,Botas Urbanas Cafe,2,63.79,127.58
20204,2026-05-18 22:40:22,43,Jose Rojas,jose.rojas67@gmail.com,106,Chaqueta Varsity Roja,5,70.22,351.1
20205,2026-05-23 11:45:16,61,Ana Benitez,ana.benitez19@gmail.com,196,Polo Acid Wash Morado,4,54.36,217.44
20206,2026-05-18 08:46:27,29,Mateo Romero,mateo.romero24@gmail.com,150,Cadena Plateada,3,40.5,121.5
20207,2026-05-30 17:54:45,99,Valeria Herrera,valeria.herrera1@gmail.com,151,Cadena Dorada,2,41.87,83.74
20208,2026-05-10 05:20:43,2,Carlos Suarez,carlos.suarez87@gmail.com,2,Camiseta Basica Blanca,2,17.74,35.48
20209,2026-05-26 16:49:23,7,Miguel Flores,miguel.flores68@gmail.com,79,Pantalon Urban Fit,3,33.23,99.69
20210,2026-05-18 07:25:54,2,Carlos Suarez,carlos.suarez87@gmail.com,21,Camisa Formal Blanca,1,43.77,43.77
